id,archived_json,log_json
28268959882,"{""player_id"": ""28268959882"", ""name"": ""Harrison Barnes"", ""team"": ""SA"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 7.0, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""28268959882"", ""name"": ""Harrison Barnes"", ""team"": ""SA"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 7.0, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
28278119129,"{""player_id"": ""28278119129"", ""name"": ""Karl-Anthony Towns"", ""team"": ""NY"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 17.1, ""usg_pct"": 0.2, ""archetype"": ""RIM_RUNNER"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""28278119129"", ""name"": ""Karl-Anthony Towns"", ""team"": ""NY"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 17.1, ""usg_pct"": 0.2, ""archetype"": ""RIM_RUNNER"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
28278159129,"{""player_id"": ""28278159129"", ""name"": ""Jae'Sean Tate"", ""team"": ""HOU"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 2.2, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""28278159129"", ""name"": ""Jae'Sean Tate"", ""team"": ""HOU"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 2.2, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
28288139129,"{""player_id"": ""28288139129"", ""name"": ""Caleb Martin"", ""team"": ""DAL"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 5.1, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""28288139129"", ""name"": ""Caleb Martin"", ""team"": ""DAL"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 5.1, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
28298596399,"{""player_id"": ""28298596399"", ""name"": ""Sam Hauser"", ""team"": ""BOS"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 14.0, ""usg_pct"": 0.2, ""archetype"": ""SNIPER"", ""updated_at"": ""2026-01-20 01:19:45"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""28298596399"", ""name"": ""Sam Hauser"", ""team"": ""BOS"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 14.0, ""usg_pct"": 0.2, ""archetype"": ""SNIPER"", ""updated_at"": ""2026-01-20 01:19:45"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
28318347129,"{""player_id"": ""28318347129"", ""name"": ""Mikal Bridges"", ""team"": ""NY"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 15.4, ""usg_pct"": 0.2, ""archetype"": ""TWO_WAY_WING"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""28318347129"", ""name"": ""Mikal Bridges"", ""team"": ""NY"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 15.4, ""usg_pct"": 0.2, ""archetype"": ""TWO_WAY_WING"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
28328326789,"{""player_id"": ""28328326789"", ""name"": ""Bruce Brown"", ""team"": ""DEN"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 5.3, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""28328326789"", ""name"": ""Bruce Brown"", ""team"": ""DEN"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 5.3, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
28328616399,"{""player_id"": ""28328616399"", ""name"": ""Desmond Bane"", ""team"": ""ORL"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 17.9, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""28328616399"", ""name"": ""Desmond Bane"", ""team"": ""ORL"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 17.9, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
28328911729,"{""player_id"": ""28328911729"", ""name"": ""Thanasis Antetokounmpo"", ""team"": ""MIL"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 2.0, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""28328911729"", ""name"": ""Thanasis Antetokounmpo"", ""team"": ""MIL"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 2.0, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
28336662792,"{""player_id"": ""28336662792"", ""name"": ""Kevin Durant"", ""team"": ""HOU"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 26.6, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""28336662792"", ""name"": ""Kevin Durant"", ""team"": ""HOU"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 26.6, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
28348550069,"{""player_id"": ""28348550069"", ""name"": ""Bam Adebayo"", ""team"": ""MIA"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 16.2, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""28348550069"", ""name"": ""Bam Adebayo"", ""team"": ""MIA"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 16.2, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
28358379129,"{""player_id"": ""28358379129"", ""name"": ""Tyus Jones"", ""team"": ""ORL"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 1.6, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""28358379129"", ""name"": ""Tyus Jones"", ""team"": ""ORL"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 1.6, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
28358389129,"{""player_id"": ""28358389129"", ""name"": ""Kevon Looney"", ""team"": ""NO"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 3.0, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""28358389129"", ""name"": ""Kevon Looney"", ""team"": ""NO"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 3.0, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
28358980482,"{""player_id"": ""28358980482"", ""name"": ""Anthony Gill"", ""team"": ""WAS"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 2.0, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:47"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""28358980482"", ""name"": ""Anthony Gill"", ""team"": ""WAS"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 2.0, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:47"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
28368516399,"{""player_id"": ""28368516399"", ""name"": ""Lonzo Ball"", ""team"": ""CLE"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 3.8, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""28368516399"", ""name"": ""Lonzo Ball"", ""team"": ""CLE"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 3.8, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
28368759882,"{""player_id"": ""28368759882"", ""name"": ""Anthony Davis"", ""team"": ""DAL"", ""position"": ""C"", ""status"": ""ACTIVE"", ""base_ppg"": 19.8, ""usg_pct"": 0.2, ""archetype"": ""RIM_RUNNER"", ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""28368759882"", ""name"": ""Anthony Davis"", ""team"": ""DAL"", ""position"": ""C"", ""status"": ""ACTIVE"", ""base_ppg"": 19.8, ""usg_pct"": 0.2, ""archetype"": ""RIM_RUNNER"", ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
28378011729,"{""player_id"": ""28378011729"", ""name"": ""Gary Harris"", ""team"": ""MIL"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 2.5, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""28378011729"", ""name"": ""Gary Harris"", ""team"": ""MIL"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 2.5, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
28378697869,"{""player_id"": ""28378697869"", ""name"": ""Mo Bamba"", ""team"": ""TOR"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 0.0, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""28378697869"", ""name"": ""Mo Bamba"", ""team"": ""TOR"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 0.0, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
28388872047,"{""player_id"": ""28388872047"", ""name"": ""Immanuel Quickley"", ""team"": ""TOR"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 17.8, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""28388872047"", ""name"": ""Immanuel Quickley"", ""team"": ""TOR"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 17.8, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
28398362027,"{""player_id"": ""28398362027"", ""name"": ""Pat Spencer"", ""team"": ""GS"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 0.6, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""28398362027"", ""name"": ""Pat Spencer"", ""team"": ""GS"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 0.6, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
28398571099,"{""player_id"": ""28398571099"", ""name"": ""Ivica Zubac"", ""team"": ""LAC"", ""position"": ""C"", ""status"": ""ACTIVE"", ""base_ppg"": 11.9, ""usg_pct"": 0.2, ""archetype"": ""RIM_RUNNER"", ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""28398571099"", ""name"": ""Ivica Zubac"", ""team"": ""LAC"", ""position"": ""C"", ""status"": ""ACTIVE"", ""base_ppg"": 11.9, ""usg_pct"": 0.2, ""archetype"": ""RIM_RUNNER"", ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
28398879047,"{""player_id"": ""28398879047"", ""name"": ""Tyrese Martin"", ""team"": ""BKN"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 6.4, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""28398879047"", ""name"": ""Tyrese Martin"", ""team"": ""BKN"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 6.4, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
28398922762,"{""player_id"": ""28398922762"", ""name"": ""Bismack Biyombo"", ""team"": ""SA"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 0.0, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""28398922762"", ""name"": ""Bismack Biyombo"", ""team"": ""SA"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 0.0, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
28408697869,"{""player_id"": ""28408697869"", ""name"": ""Jericho Sims"", ""team"": ""MIL"", ""position"": ""C"", ""status"": ""ACTIVE"", ""base_ppg"": 1.0, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""28408697869"", ""name"": ""Jericho Sims"", ""team"": ""MIL"", ""position"": ""C"", ""status"": ""ACTIVE"", ""base_ppg"": 1.0, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
28408839869,"{""player_id"": ""28408839869"", ""name"": ""Jamal Cain"", ""team"": ""ORL"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 1.7, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""28408839869"", ""name"": ""Jamal Cain"", ""team"": ""ORL"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 1.7, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
284288569441,"{""player_id"": ""284288569441"", ""name"": ""Javonte Cooke"", ""team"": ""POR"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 1.5, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""284288569441"", ""name"": ""Javonte Cooke"", ""team"": ""POR"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 1.5, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
28438011729,"{""player_id"": ""28438011729"", ""name"": ""Julius Randle"", ""team"": ""MIN"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 23.1, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""28438011729"", ""name"": ""Julius Randle"", ""team"": ""MIN"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 23.1, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
28438359069,"{""player_id"": ""28438359069"", ""name"": ""Donovan Mitchell"", ""team"": ""CLE"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 27.1, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""28438359069"", ""name"": ""Donovan Mitchell"", ""team"": ""CLE"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 27.1, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
28438647869,"{""player_id"": ""28438647869"", ""name"": ""Jordan Goodwin"", ""team"": ""PHO"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 9.7, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""28438647869"", ""name"": ""Jordan Goodwin"", ""team"": ""PHO"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 9.7, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
28438899869,"{""player_id"": ""28438899869"", ""name"": ""Wendell Carter Jr."", ""team"": ""ORL"", ""position"": ""C"", ""status"": ""ACTIVE"", ""base_ppg"": 13.3, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""28438899869"", ""name"": ""Wendell Carter Jr."", ""team"": ""ORL"", ""position"": ""C"", ""status"": ""ACTIVE"", ""base_ppg"": 13.3, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
28468335129,"{""player_id"": ""28468335129"", ""name"": ""Dillon Brooks"", ""team"": ""PHO"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 18.3, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""28468335129"", ""name"": ""Dillon Brooks"", ""team"": ""PHO"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 18.3, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
28468852047,"{""player_id"": ""28468852047"", ""name"": ""Isaiah Joe"", ""team"": ""OKC"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 5.7, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""28468852047"", ""name"": ""Isaiah Joe"", ""team"": ""OKC"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 5.7, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
28478050069,"{""player_id"": ""28478050069"", ""name"": ""Derrick White"", ""team"": ""BOS"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 16.9, ""usg_pct"": 0.2, ""archetype"": ""BALL_HOG"", ""updated_at"": ""2026-01-20 01:19:45"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""28478050069"", ""name"": ""Derrick White"", ""team"": ""BOS"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 16.9, ""usg_pct"": 0.2, ""archetype"": ""BALL_HOG"", ""updated_at"": ""2026-01-20 01:19:45"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
28478359129,"{""player_id"": ""28478359129"", ""name"": ""D'Angelo Russell"", ""team"": ""DAL"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 8.0, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""28478359129"", ""name"": ""D'Angelo Russell"", ""team"": ""DAL"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 8.0, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
